schema_version,team_id,organization_id,team_name,product_ids,team_geography,status,confidence,evidence_ids,version
agent-hiring-map-public/1.0,TEAM-8F1FAA6085D1FB04,ORG-3F131506A8801B5D,平安 AskBob,"[""PROD-288853A6F6254F2D""]","[""China""]",active,0.9,"[""AMC-0048""]",1
agent-hiring-map-public/1.0,TEAM-8F5BAB804D8641A8,ORG-8CD4438E235623D3,Citi / Citigroup,"[""PROD-F1C91B44763F63B3""]","[""United States""]",active,0.9,"[""AMC-6887""]",1
agent-hiring-map-public/1.0,TEAM-90240373D892BBAD,ORG-1236323724701EB7,百度千帆企业招聘智能助手,"[""PROD-FE1C9AE51E2A6FA8""]","[""China""]",active,1.0,"[""AMC-0065""]",1
agent-hiring-map-public/1.0,TEAM-902A1EA3A4319F72,ORG-6C24D5F6930B29BC,阿里云函数计算 MCP/Agent,"[""PROD-93E29BAEBB2D105D""]","[""China""]",active,1.0,"[""AMC-0098""]",1
agent-hiring-map-public/1.0,TEAM-912103D167E16664,ORG-23038D121809476C,Shiplight AI,"[""PROD-0CADC5F1E47CEE0F""]","[""United States""]",active,1.0,"[""AMC-1442""]",1
agent-hiring-map-public/1.0,TEAM-914EDB1F2ACF5317,ORG-4F556EFBE75B6B56,HeyGen,"[""PROD-204D223E9603F452""]","[""United States""]",active,0.9,"[""AMC-6638""]",1
agent-hiring-map-public/1.0,TEAM-915C0BA216431001,ORG-87CC986CE8E88BEC,招商交科,"[""PROD-82AFD70C34F83599""]","[""China""]",active,1.0,"[""AMC-6731""]",1
agent-hiring-map-public/1.0,TEAM-91734E3B5EF88E75,ORG-733200F162AFF54B,"Computer Network Information Center, Chinese Academy of Sciences / 中国科学院计算机网络信息中心","[""PROD-7DCCFC2C42A0758F""]","[""China""]",active,1.0,"[""AMC-6348""]",1
agent-hiring-map-public/1.0,TEAM-919E2D77858477B0,ORG-A98688D1E50C3A07,Sixtyfour,"[""PROD-89A46CEEE15CD014""]","[""United States""]",active,0.9,"[""AMC-6677""]",1
agent-hiring-map-public/1.0,TEAM-92A1C132F0418B78,ORG-11086BC2E967ECE9,Gimlet Labs,"[""PROD-07FE83D98CC780C9""]","[""United States""]",active,0.9,"[""AMC-6062""]",1
agent-hiring-map-public/1.0,TEAM-92A256E938C86F60,ORG-B1BF8CB6471136D4,北京网医联盟科技有限公司,"[""PROD-7EDEF5AFB65A0663""]","[""China""]",active,0.9,"[""AMC-6900""]",1
agent-hiring-map-public/1.0,TEAM-92B5125CA8902357,ORG-6171D3961CA19C9E,大连理工大学化工学院张博宇团队,"[""PROD-78BC1C7E13BBF256""]","[""China""]",active,1.0,"[""AMC-6672""]",1
agent-hiring-map-public/1.0,TEAM-92F60457EC39ECFB,ORG-2BA5B6B4425F7F7A,eSimplicity,"[""PROD-25BD5386855D3366""]","[""United States""]",active,0.9,"[""AMC-7088""]",1
agent-hiring-map-public/1.0,TEAM-9313656567665E44,ORG-981B02BADFE49FED,Amazon Web Services,"[""PROD-01B5800D6756582B"",""PROD-039741E4353B5299"",""PROD-464BC64C4CAD0F77"",""PROD-533FF2D2251F48A1"",""PROD-BF19EE752265CCEC""]","[""United States""]",active,1.0,"[""AMC-0586"",""AMC-0587"",""AMC-0588"",""AMC-0589"",""AMC-0591""]",1
agent-hiring-map-public/1.0,TEAM-93152B2C94EB3F2D,ORG-6F9DD4E4CC6C52B2,ToolJet,"[""PROD-587E64F1B42263E7""]","[""United States""]",active,1.0,"[""AMC-1476""]",1
agent-hiring-map-public/1.0,TEAM-93231138781768F0,ORG-BD559B82D202D4EF,AgentDM,"[""PROD-5FFF5861326E88EC""]","[""United States""]",active,0.9,"[""AMC-2010""]",1
agent-hiring-map-public/1.0,TEAM-934C088ED0410D82,ORG-4E943E4A3C7613AD,THU-MAIC / OpenMAIC,"[""PROD-332B9E4C756DD8F2""]","[""China""]",active,0.9,"[""AMC-5087""]",1
agent-hiring-map-public/1.0,TEAM-9362F3E46D4EFB2D,ORG-2B99B4D70435E95A,Allowance,"[""PROD-8F399B011BC61A77""]","[""United States""]",active,0.9,"[""AMC-6905""]",1
agent-hiring-map-public/1.0,TEAM-937C0DFF71CE14CE,ORG-D1323177C4E7D16A,Freestyle,"[""PROD-9E34A08D7468DD7B""]","[""United States""]",active,0.9,"[""AMC-6382""]",1
agent-hiring-map-public/1.0,TEAM-938663BC741531B1,ORG-E9936F2A1D9D46BD,泰华智慧产业集团股份有限公司 / Telchina,"[""PROD-745BE3EC013A91FE""]","[""China""]",active,0.9,"[""AMC-6835""]",1
agent-hiring-map-public/1.0,TEAM-93AE5C762E98183D,ORG-6220AFE136572FE8,Oak Ridge National Laboratory (ORNL),"[""PROD-96A7A11E90C51965""]","[""United States""]",active,1.0,"[""AMC-7011""]",1
agent-hiring-map-public/1.0,TEAM-93FE6417612CC701,ORG-DEAF12E6F2EF4AF2,ChipAgents,"[""PROD-88795DF4E7FAA9C6""]","[""United States""]",active,0.9,"[""AMC-6022""]",1
agent-hiring-map-public/1.0,TEAM-9402AF7091F5D867,ORG-296C080D698D5B8D,Flagship Pioneering / Pioneering Intelligence,"[""PROD-55C1F6D2A62C918B""]","[""United States""]",active,1.0,"[""AMC-7152""]",1
agent-hiring-map-public/1.0,TEAM-9423D4B1B5315FD6,ORG-9DFC553A9EAE6EC7,Zhipu AI / 智谱,"[""PROD-01C9DEE25C47AD5F"",""PROD-0340FEF9118119B9"",""PROD-058FB5CBB5D7C5FD"",""PROD-1E853E20C2843FD6"",""PROD-2886481F435EC42B"",""PROD-28B55D86274721DB"",""PROD-374432DD638746F5"",""PROD-3DCB9CA357129761"",""PROD-76361FA211D7100C"",""PROD-B1C059839CC43BB1"",""PROD-CB8C504290DF8821"",""PROD-F3604C59F650ECE3"",""PROD-FCC5FB65B2EBA4F2"",""PROD-FE84CC4A55EC46BA""]","[""China""]",active,1.0,"[""AMC-1266"",""AMC-1267"",""AMC-1268"",""AMC-1269"",""AMC-1270"",""AMC-1271"",""AMC-1272"",""AMC-1273"",""AMC-1274"",""AMC-1275"",""AMC-1276"",""AMC-1277"",""AMC-1278"",""AMC-1279""]",1
agent-hiring-map-public/1.0,TEAM-942F45D2D46C75CB,ORG-419B4C9AB55ACF3E,临床科学家 / 风锐智能体,"[""PROD-886E49C93D1A89B0""]","[""China""]",active,0.9,"[""AMC-3809""]",1
agent-hiring-map-public/1.0,TEAM-94994EBFFDAECC7F,ORG-DD052F9FEA4B2754,Unsiloed AI,"[""PROD-21560494E7EA47B6""]","[""United States""]",active,0.9,"[""AMC-6646""]",1
agent-hiring-map-public/1.0,TEAM-94BE64B96E05D468,ORG-E5B16BC40B6F22C7,PPIO,"[""PROD-29D6D18A5755104E""]","[""China""]",active,1.0,"[""AMC-1847""]",1
agent-hiring-map-public/1.0,TEAM-94F502B48A84D10F,ORG-AFDC337A28EEBB15,江苏集萃华科智能装备科技有限公司 / JITRI Huake Intelligent Equipment,"[""PROD-7A8FF3DDA4FC296A""]","[""China""]",active,0.9,"[""AMC-6803""]",1
agent-hiring-map-public/1.0,TEAM-95E7487C89A7CBD2,ORG-3B1E5B533ABB0C49,Meridian,"[""PROD-A1D1D01BE3724270""]","[""United States""]",active,0.9,"[""AMC-6002""]",1
agent-hiring-map-public/1.0,TEAM-9628695203F5AF8B,ORG-DA9EAFD4AFB30101,Shanghai Artificial Intelligence Laboratory / 上海人工智能实验室,"[""PROD-02FCE9798ADEEEA2"",""PROD-22B4E31A571BF0B1"",""PROD-26F475779D556944"",""PROD-296C3973D2D2CA3D"",""PROD-512115FD1629F8AF"",""PROD-6DD33C621FEAA824"",""PROD-6E44B723E933CFDF"",""PROD-6E6A03DC322259B1"",""PROD-7C50A7E4511B3345"",""PROD-7DDF5F127EBA07A3"",""PROD-8602B04768B5FEF3"",""PROD-88E88278C4A83B68"",""PROD-95DFC388D1D5E412"",""PROD-AF5CCB27E54D4571"",""PROD-B753425B99F4AC86"",""PROD-B80A712837C47D89"",""PROD-BB6F988608A70E6F"",""PROD-C185E6B118C0B15E"",""PROD-E225D628D0339502"",""PROD-E842BC4D2B781663"",""PROD-E998A134011E09DD"",""PROD-F27B8E74DBBAA5FD"",""PROD-F73D81D7D203FF3B""]","[""China""]",active,1.0,"[""AMC-1334"",""AMC-1335"",""AMC-1336"",""AMC-1337"",""AMC-1338"",""AMC-1339"",""AMC-1340"",""AMC-1341"",""AMC-1342"",""AMC-1343"",""AMC-1344"",""AMC-1345"",""AMC-1346"",""AMC-1347"",""AMC-1348"",""AMC-1349"",""AMC-1350"",""AMC-1351"",""AMC-1352"",""AMC-1353"",""AMC-1354"",""AMC-1355"",""AMC-1356""]",1
agent-hiring-map-public/1.0,TEAM-9640633244925380,ORG-AC77C24F499A7808,Agentica,"[""PROD-DE17B20C3D040DBF""]","[""China""]",active,0.9,"[""AMC-1499""]",1
agent-hiring-map-public/1.0,TEAM-967070685D3E251D,ORG-72A33005F10A1CBD,西安领铄智能科技有限公司,"[""PROD-F56A84865CE455C9""]","[""China""]",active,0.9,"[""AMC-6517""]",1
agent-hiring-map-public/1.0,TEAM-969BE6C324C46FB1,ORG-5794ED975C59D210,Harris Computer,"[""PROD-9E773147C73C75ED""]","[""United States""]",active,1.0,"[""AMC-6486""]",1
agent-hiring-map-public/1.0,TEAM-96AD18605ECA0BB3,ORG-08907F63DD23BADD,Ontora,"[""PROD-0190BF62A95AA6CD""]","[""United States""]",active,0.9,"[""AMC-7022""]",1
agent-hiring-map-public/1.0,TEAM-96DDB8C70E35398F,ORG-F3F5CC986B466B37,Deloitte,"[""PROD-B7D6D6F87F1F9F2F""]","[""United States""]",active,0.9,"[""AMC-6404""]",1
agent-hiring-map-public/1.0,TEAM-96E2BF9F705B21A1,ORG-A416E153E8CE1149,Rezolve.ai,"[""PROD-B47B89D0827E8E99""]","[""United States""]",active,0.9,"[""AMC-7007""]",1
agent-hiring-map-public/1.0,TEAM-96E85A5B99CCAAD9,ORG-1236323724701EB7,百度文库 AI,"[""PROD-6E68E23CB047193F""]","[""China""]",active,1.0,"[""AMC-0066""]",1
agent-hiring-map-public/1.0,TEAM-970515F10808644A,ORG-738749484A4C1062,企业微信 AI,"[""PROD-821D4C1E21C5A2D0""]","[""China""]",active,1.0,"[""AMC-0029""]",1
agent-hiring-map-public/1.0,TEAM-971677FBD9123E25,ORG-04D7C555E3127882,FreedomAI,"[""PROD-DA2788DF7EC04C0C""]","[""China""]",active,1.0,"[""AMC-6665""]",1
agent-hiring-map-public/1.0,TEAM-9741280473BCD062,ORG-5DD14BEA2932FE5E,Planera,"[""PROD-A1C7AAA24EE36D42""]","[""United States""]",active,0.9,"[""AMC-6322""]",1
agent-hiring-map-public/1.0,TEAM-974B50AEDBFBD27C,ORG-158BA77146F3FE9B,openEuler / SIG-Intelligence,"[""PROD-B64705F9D4A87AFE""]","[""China""]",active,1.0,"[""AMC-7146""]",1
agent-hiring-map-public/1.0,TEAM-976427B45BAE3EB1,ORG-98CA5F27D9642DC7,Climb,"[""PROD-6444737424A0B7EB""]","[""United States""]",active,0.9,"[""AMC-6419""]",1
agent-hiring-map-public/1.0,TEAM-97C4CEDDDA6CC2BD,ORG-5F490AC4AA7C4F4D,莫干山地信实验室,"[""PROD-D9C526BDABF6B920""]","[""China""]",active,0.9,"[""AMC-7013""]",1
agent-hiring-map-public/1.0,TEAM-98104ED059611AEE,ORG-9145790BA4453AC5,OpenCSG / 北京开放传神科技有限公司,"[""PROD-4388860901CFF226"",""PROD-FFE47E23E955E5CA""]","[""China""]",active,0.9,"[""AMC-6371"",""AMC-6596""]",1
agent-hiring-map-public/1.0,TEAM-98310F88B6CB1A7B,ORG-A625CEB532372E19,Talkdesk / 拓德（武汉）软件有限公司,"[""PROD-BFC3314DB42D8B4E""]","[""China""]",active,0.9,"[""AMC-6373""]",1
agent-hiring-map-public/1.0,TEAM-983C33E209C22216,ORG-703A9222CC65298C,生物设计中心,"[""PROD-6C510B68D36F7B3F""]","[""China""]",active,1.0,"[""AMC-6588""]",1
agent-hiring-map-public/1.0,TEAM-983D3899F2A96F84,ORG-61FF26299885EEDA,ByteDance Commercial Trust and Safety,"[""PROD-16E517C9CEFD8B65""]","[""China""]",active,1.0,"[""AMC-0819""]",1
agent-hiring-map-public/1.0,TEAM-9856E741B89A5F71,ORG-738749484A4C1062,Tencent RTC Conversational AI,"[""PROD-316E261EACE66159""]","[""China""]",active,1.0,"[""AMC-1875""]",1
agent-hiring-map-public/1.0,TEAM-98E028F340F44F34,ORG-1236323724701EB7,Baidu Qianfan Agent And Tools Platform / ACG,"[""PROD-BA025451BA834D67""]","[""China""]",active,1.0,"[""AMC-3510""]",1
agent-hiring-map-public/1.0,TEAM-990B5E3F6DCDA9F3,ORG-27E64F13B10547F5,NewCo (Stealth),"[""PROD-09060A0CB6760B48""]","[""United States""]",active,1.0,"[""AMC-6558""]",1
agent-hiring-map-public/1.0,TEAM-991EA2A0222C47C4,ORG-741104F9D57E48F8,Paramount Global,"[""PROD-798F641ECB2E3909""]","[""United States""]",active,0.9,"[""AMC-6939""]",1
agent-hiring-map-public/1.0,TEAM-9973ECC00A7745F8,ORG-AB64E2AC122811FD,Tolmo,"[""PROD-E58F6A0F27447390""]","[""United States""]",active,0.9,"[""AMC-7074""]",1
agent-hiring-map-public/1.0,TEAM-99818182A816A9E1,ORG-7D0B4832E8CCB2B3,Fastlane,"[""PROD-D8886CBEA61C6C0D""]","[""China""]",active,0.9,"[""AMC-6493""]",1
agent-hiring-map-public/1.0,TEAM-998DE777AC3D3E1C,ORG-1B80004781A486F9,云起技术,"[""PROD-4F05FACAFF1F62B6""]","[""China""]",active,0.9,"[""AMC-7002""]",1
agent-hiring-map-public/1.0,TEAM-9997587D5BE1DCE2,ORG-FD2407D85465736B,Revion,"[""PROD-C448AACE5D456746""]","[""United States""]",active,0.9,"[""AMC-6494""]",1
agent-hiring-map-public/1.0,TEAM-99F351A3BB0E2F6D,ORG-344DE85AA8234338,湖南涉外经济学院 / Hunan International Economics University,"[""PROD-1B80C12B3C08D04A""]","[""China""]",active,0.9,"[""AMC-6807""]",1
agent-hiring-map-public/1.0,TEAM-9A6BBE0C729BF47E,ORG-61FF26299885EEDA,ByteDance intelligent security,"[""PROD-ABB8FD666F5A34E0""]","[""China""]",active,1.0,"[""AMC-0689""]",1
agent-hiring-map-public/1.0,TEAM-9A82995FED33C9F6,ORG-AFF28F1D82B8F013,Baichuan Intelligence / 百川智能,"[""PROD-18BF0C866DF373B4"",""PROD-281FA7B54EDE4F79"",""PROD-35C1C96D92C2DEF7"",""PROD-54BF63D5A4EEEEE6"",""PROD-78398737902E1A53"",""PROD-A1532BDD9BA2E54F"",""PROD-EAE31B04B0CBDAC1""]","[""China""]",active,1.0,"[""AMC-1280"",""AMC-1281"",""AMC-1282"",""AMC-1283"",""AMC-1284"",""AMC-1285"",""AMC-1286""]",1
agent-hiring-map-public/1.0,TEAM-9A976AD93BA42646,ORG-AFF28F1D82B8F013,百川智能,"[""PROD-59D67AD6EDAFB47D""]","[""China""]",active,1.0,"[""AMC-0063""]",1
agent-hiring-map-public/1.0,TEAM-9A9B9F80FDC3D972,ORG-8D829425CE90196A,ModelScope / 魔搭,"[""PROD-6FB1392819CFFB4C""]","[""China""]",active,0.9,"[""AMC-6593""]",1
agent-hiring-map-public/1.0,TEAM-9AA5CB6DF0FA1643,ORG-61FF26299885EEDA,ByteDance / 字节跳动,"[""PROD-024A19078ECFDFAB"",""PROD-96D7432E4D3231F7""]","[""China""]",active,1.0,"[""AMC-5061"",""AMC-5064""]",1
agent-hiring-map-public/1.0,TEAM-9AB374B5E2E6E402,ORG-8342ED863A967695,华为云码道 CodeArts,"[""PROD-D91D131AD1C2BEF9""]","[""China""]",active,1.0,"[""AMC-0034""]",1
agent-hiring-map-public/1.0,TEAM-9AD2270E45FECBF1,ORG-EFA1B75707710267,谐云科技 / HarmonyCloud,"[""PROD-8F0197F51704C66D""]","[""China""]",active,0.9,"[""AMC-0470""]",1
agent-hiring-map-public/1.0,TEAM-9ADAEF4D52517466,ORG-EB179DD3A6555309,Gravitee,"[""PROD-26375573612B947F""]","[""United States""]",active,0.9,"[""AMC-6761""]",1
agent-hiring-map-public/1.0,TEAM-9AE88DB88A5EEBA7,ORG-84765722434A6EEA,Aurelian,"[""PROD-7CE60C45CB863E83""]","[""United States""]",active,0.9,"[""AMC-6608""]",1
agent-hiring-map-public/1.0,TEAM-9B012F1A96C4F09F,ORG-81A831CD96CEB3D0,众数信科 / CrowdDigital,"[""PROD-6A8E72B620AE227C""]","[""China""]",active,1.0,"[""AMC-3787""]",1
agent-hiring-map-public/1.0,TEAM-9B0ED393F27A2233,ORG-C6E38D1DCC6C20FB,南昌科技职业大学,"[""PROD-42D7DBFDA1F8052A""]","[""China""]",active,0.9,"[""AMC-6643""]",1
agent-hiring-map-public/1.0,TEAM-9B106EA6E56D919F,ORG-6C24D5F6930B29BC,阿里巴巴达摩院,"[""PROD-753581B65ABE2083""]","[""China""]",active,1.0,"[""AMC-0403""]",1
agent-hiring-map-public/1.0,TEAM-9B2FFF26ADA93E9D,ORG-0E18DD011C4AA5C9,"Toshiba America Business Solutions, Inc.","[""PROD-226F9AF2E3FD0F83""]","[""United States""]",active,1.0,"[""AMC-7170""]",1
agent-hiring-map-public/1.0,TEAM-9B39C2D354110033,ORG-6C24D5F6930B29BC,Alibaba Group,"[""PROD-17564983A25076D0"",""PROD-217B9A9F5B13BF6E"",""PROD-234ADA3A4484EAFF"",""PROD-236F9AD1D69CE2DE"",""PROD-25F03E0484930723"",""PROD-2CC763E1C41A795B"",""PROD-3FE54ADBD505A73E"",""PROD-46AB3BD962A753B5"",""PROD-46D10977A4A59EFE"",""PROD-6B6A252A3EC95652"",""PROD-6BF8C5DBC8D4C1A4"",""PROD-6BFF06D59F806D66"",""PROD-72D341C880916FB5"",""PROD-7BEE2DD480E28CBF"",""PROD-80FE04D4D7D76F4D"",""PROD-850F5425074F616C"",""PROD-85A36CE2F2BF545B"",""PROD-86193504E0A28D0A"",""PROD-8A228D61B2399650"",""PROD-91DBA4309FC376B3"",""PROD-976FE8EC789A47C1"",""PROD-9E2FF069D4ACABD3"",""PROD-A5FA3D66C20F9FD3"",""PROD-B2F531AA1346444F"",""PROD-C1663F8878F41ABA"",""PROD-C375E8A0D2CC974C"",""PROD-C7CCC709D8F6E19E"",""PROD-D7AF22A754C9F391"",""PROD-DB166EEEA08AD8E6"",""PROD-DB656416DB8A7AD2"",""PROD-E164E47164DBBB4E"",""PROD-E63C5F10FDCA4CB9"",""PROD-F6DFA2D823DE493F"",""PROD-FBC25B9AFCA4985A"",""PROD-FE6AA36688F8A532""]","[""China""]",active,1.0,"[""AMC-0852"",""AMC-0853"",""AMC-0856"",""AMC-0859"",""AMC-0861"",""AMC-0862"",""AMC-0863"",""AMC-0864"",""AMC-0866"",""AMC-0867"",""AMC-0869"",""AMC-0870"",""AMC-0871"",""AMC-0872"",""AMC-0873"",""AMC-0874"",""AMC-0875"",""AMC-0876"",""AMC-0879"",""AMC-0880"",""AMC-0881"",""AMC-0882"",""AMC-0883"",""AMC-0884"",""AMC-0885"",""AMC-0887"",""AMC-0889"",""AMC-0890"",""AMC-0893"",""AMC-0895"",""AMC-0896"",""AMC-0897"",""AMC-0898"",""AMC-0901"",""AMC-0903""]",1
agent-hiring-map-public/1.0,TEAM-9B5332F90EC1D267,ORG-B248F2E01881F536,MiniMax Agent,"[""PROD-B03B0E6EBBC3FB45""]","[""China""]",active,1.0,"[""AMC-0017""]",1
agent-hiring-map-public/1.0,TEAM-9B74B0575C36621A,ORG-6220FF7CDD71CB18,K2 Lab / Moras,"[""PROD-0E3A49C221D4F9CB""]","[""China""]",active,0.9,"[""AMC-6307""]",1
agent-hiring-map-public/1.0,TEAM-9B7E64A2898EAACB,ORG-6609FB0E6626FCC9,Xiaomi / MiMo,"[""PROD-FCFFBB8B09B1BC0A""]","[""China""]",active,1.0,"[""AMC-3979""]",1
agent-hiring-map-public/1.0,TEAM-9B98BC4B264782A1,ORG-DAC453B662000317,Vela,"[""PROD-DEB3BE851E5EABDA""]","[""United States""]",active,0.9,"[""AMC-7045""]",1
agent-hiring-map-public/1.0,TEAM-9BA15AB61E1CC39D,ORG-14550D0C8F25A0F3,网易智企,"[""PROD-06F078E2768498B0"",""PROD-0D16655CC4B55FC5"",""PROD-1B946D58B51B7320"",""PROD-30C95BE401E3D213"",""PROD-310E8360AB974572"",""PROD-32F75B74D2613CA9"",""PROD-435FFB070F28D7EC"",""PROD-62E804B1C447FB17"",""PROD-BCEB0438A8FFF519"",""PROD-CCCDAB20101BADBA"",""PROD-D0322B8238C0EA72"",""PROD-EBCE1F28C5650860""]","[""China""]",active,1.0,"[""AMC-1129"",""AMC-1141"",""AMC-1147"",""AMC-1149"",""AMC-1160"",""AMC-1163"",""AMC-1168"",""AMC-1169"",""AMC-1174"",""AMC-1178"",""AMC-1179"",""AMC-1180""]",1
agent-hiring-map-public/1.0,TEAM-9BBD1C103B66CE70,ORG-E653BCA57A88818D,Synthio Labs,"[""PROD-A0552816F28852DC""]","[""United States""]",active,0.9,"[""AMC-6651""]",1
agent-hiring-map-public/1.0,TEAM-9BDB15FE3D2E738E,ORG-F91A850182368B12,DeepLearning.AI / Context Hub,"[""PROD-06F68A396A52BF33""]","[""United States""]",active,1.0,"[""AMC-6539""]",1
agent-hiring-map-public/1.0,TEAM-9BF0BFFE22DF36FE,ORG-59D43DA14A364E53,SigmaZ,"[""PROD-847FBE16AC19DE66""]","[""China""]",active,0.9,"[""AMC-6310""]",1
agent-hiring-map-public/1.0,TEAM-9BF9FD12FC290FB2,ORG-2D37DFBC600CD7D9,深圳市磅旗科技智能发展有限公司 / Bangqi Technology,"[""PROD-972841ABD162CA23""]","[""China""]",active,0.9,"[""AMC-6701""]",1
agent-hiring-map-public/1.0,TEAM-9C57045FA4FFB418,ORG-1B9F09101A5B830F,AbbVie,"[""PROD-31324A6044368E02"",""PROD-3B2DAF110C66F330"",""PROD-4685A8F4EC9AC9B7"",""PROD-4B73497A2E8F43E3"",""PROD-56C111946A04688A"",""PROD-6049B5742A8F6C2D"",""PROD-86EA626D1D9CA313"",""PROD-880C9EC981AEDD5B"",""PROD-9D9E0B3739D8B233"",""PROD-9F01C67F598D1F97"",""PROD-A133B6A532C30C37"",""PROD-A6596CC1A64CFB56"",""PROD-DB38EFD0C1C19F03"",""PROD-EFAA4572E797D817"",""PROD-F772A257F192FBB5"",""PROD-F8BDDA33DE694D96""]","[""China"",""United States""]",active,0.9,"[""AMC-5193"",""AMC-5211"",""AMC-5212"",""AMC-5213"",""AMC-5214"",""AMC-5215"",""AMC-5216"",""AMC-5217"",""AMC-5218"",""AMC-5219"",""AMC-5220"",""AMC-5221"",""AMC-5222"",""AMC-5223"",""AMC-5224"",""AMC-5225""]",1
agent-hiring-map-public/1.0,TEAM-9C5FC34ED3541F22,ORG-E7BE78240DE76C20,浙江太美医疗科技股份有限公司 / Taimei Medical Technology,"[""PROD-DC34D80F5494296F""]","[""China""]",active,0.9,"[""AMC-7134""]",1
agent-hiring-map-public/1.0,TEAM-9C60C1EC1704CCEB,ORG-55F15AD0B6750719,美洽 AI 智能体,"[""PROD-9FE85EBF3949A7CD""]","[""China""]",active,0.9,"[""AMC-0074""]",1
agent-hiring-map-public/1.0,TEAM-9CAEB7F6601FEC69,ORG-FF9846CABDE2AD29,iCourt Alpha,"[""PROD-1D41F700A3C98111""]","[""China""]",active,0.9,"[""AMC-0010""]",1
agent-hiring-map-public/1.0,TEAM-9CB7F23E92465B97,ORG-E2B92D7A3697C273,牛客企业版,"[""PROD-A130E0F4B0CE3591""]","[""China""]",active,0.9,"[""AMC-0297""]",1
agent-hiring-map-public/1.0,TEAM-9CDB0F2FDD7B394C,ORG-30BD28A317DAFA4E,Espa Labs,"[""PROD-DAA9ECE576646F1E""]","[""United States""]",active,0.9,"[""AMC-6412""]",1
agent-hiring-map-public/1.0,TEAM-9D0E5AA426BBA846,ORG-2D7044F3C6E72EB1,尊创数字科技南京有限公司 / AgenticAudit,"[""PROD-CC148AB514173447""]","[""China""]",active,0.9,"[""AMC-6873""]",1
agent-hiring-map-public/1.0,TEAM-9D1302E24CDC6586,ORG-296B63663C77EBE8,Harper,"[""PROD-3E2875C168C18787""]","[""United States""]",active,0.9,"[""AMC-6429""]",1
agent-hiring-map-public/1.0,TEAM-9D2335824C0953FC,ORG-850B50321492C0A4,温州科技职业学院（温州市农业科学研究院） / Wenzhou Vocational College of Science and Technology,"[""PROD-1BF5678B5F2E9CD7""]","[""China""]",active,0.9,"[""AMC-6846""]",1
agent-hiring-map-public/1.0,TEAM-9D2C4A4A7985A52C,ORG-BC304CD4E2304044,厦门市拾光信维科技有限公司 / Opstime,"[""PROD-D058AE35E52BED04""]","[""China""]",active,0.9,"[""AMC-6891""]",1
agent-hiring-map-public/1.0,TEAM-9D4092C167603877,ORG-386DCAE51C83D937,Advisor360°,"[""PROD-7F8534A6D32E9DDE""]","[""United States""]",active,0.9,"[""AMC-7035""]",1
agent-hiring-map-public/1.0,TEAM-9D56782C78363E9F,ORG-DEE2F4928F328F58,中国能建电力规划总院 / 中能智新公司,"[""PROD-EA15EFB5B9238AD8""]","[""China""]",active,1.0,"[""AMC-7068""]",1
agent-hiring-map-public/1.0,TEAM-9D9C18B0EDB3BE88,ORG-D5F7010B4CC36879,Agnost AI,"[""PROD-A91BFF045B311767""]","[""United States""]",active,0.9,"[""AMC-7107""]",1
agent-hiring-map-public/1.0,TEAM-9DA571008E67A74F,ORG-C72323BE96F54DE2,东莞市大湾区高等研究院智能计算研究中心 / Greater Bay Area Institute of Advanced Research Intelligent Computing Research Center,"[""PROD-AA9DB254EB326CEE""]","[""China""]",active,0.9,"[""AMC-6844""]",1
agent-hiring-map-public/1.0,TEAM-9E1069FB9ADA5132,ORG-3DE94EF38CC3664C,Equi,"[""PROD-F6276EE6F1650FA5""]","[""United States""]",active,0.9,"[""AMC-1447""]",1
agent-hiring-map-public/1.0,TEAM-9E13A1985648BA3F,ORG-01CA245C96C8C0B5,Naver U.Hub INC,"[""PROD-32B2D6DE89309A8B""]","[""United States""]",active,1.0,"[""AMC-6552""]",1
agent-hiring-map-public/1.0,TEAM-9E1C7C48FBE89FA4,ORG-4AB34B0D7D3A9AFC,Revnu,"[""PROD-7B67A9534A7FE250""]","[""United States""]",active,0.9,"[""AMC-7017""]",1
agent-hiring-map-public/1.0,TEAM-9E4FFF7669B36030,ORG-7C3F43B13CB6A170,Mural,"[""PROD-B563F729F16F9AA1""]","[""United States""]",active,0.9,"[""AMC-7147""]",1
agent-hiring-map-public/1.0,TEAM-9E5E11947410F8E0,ORG-6FDA0B743C75E07E,Automat,"[""PROD-24CEE5D7DC0614CE"",""PROD-4AE5E932F2D23140"",""PROD-4DABC59456E0C1ED"",""PROD-52CC79B1C4EC70CE"",""PROD-EB2D9809441C6C0D"",""PROD-F32C67B349BC6CDE""]","[""United States""]",active,0.9,"[""AMC-5863"",""AMC-5864"",""AMC-5865"",""AMC-5866"",""AMC-5867"",""AMC-5868""]",1
agent-hiring-map-public/1.0,TEAM-9E6B7AE15D237712,ORG-23EAD86A6FFF1769,Superset,"[""PROD-96B306FC446762C8""]","[""United States""]",active,0.9,"[""AMC-7101""]",1
agent-hiring-map-public/1.0,TEAM-9EA46E740754BBF0,ORG-3A08FAB0C9C7A02E,"Voiceops, Inc.","[""PROD-44F3D804A5C28D93""]","[""United States""]",active,1.0,"[""AMC-6472""]",1
agent-hiring-map-public/1.0,TEAM-9EDB1E8DFAC484E9,ORG-82E77EF7DAFACFAC,Bolder Apps,"[""PROD-DC024F89E691E871""]","[""United States""]",active,0.9,"[""AMC-0799""]",1
