schema_version,organization_id,canonical_name,group_id,official_domains,geography,aliases,status,confidence,evidence_ids,version
agent-hiring-map-public/1.0,ORG-77E36745796F3623,明道云 AI Agent,null,"[""mingdao.com""]","[""China""]","[""明道云 AI Agent""]",active,0.9,"[""AMC-0054""]",1
agent-hiring-map-public/1.0,ORG-785FEC87807765C8,Flair Labs,null,"[""flairlabs.ai""]","[""United States""]","[""Flair Labs""]",active,0.9,"[""AMC-6962""]",1
agent-hiring-map-public/1.0,ORG-78C4DC4EE168FFE0,Pallet,null,"[""job-boards.greenhouse.io""]","[""United States""]","[""Pallet""]",active,0.9,"[""AMC-6502""]",1
agent-hiring-map-public/1.0,ORG-78DC93FB146D1BE1,Clawvisor,null,"[""clawvisor.com""]","[""United States""]","[""Clawvisor""]",active,0.9,"[""AMC-7073""]",1
agent-hiring-map-public/1.0,ORG-791637BD43FA584C,Inspire Group / 英湃数字科技,null,"[""inspiregroup.jobs.feishu.cn""]","[""China""]","[""Inspire Group / 英湃数字科技""]",active,0.9,"[""AMC-7198""]",1
agent-hiring-map-public/1.0,ORG-79197332A9620CCF,Zania,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""Zania""]",active,0.9,"[""AMC-6778""]",1
agent-hiring-map-public/1.0,ORG-7960500A933B225F,湖北省生态环境厅 / Hubei Department of Ecology and Environment,null,"[""hbaes.ac.cn""]","[""China""]","[""湖北省生态环境科学研究院 / Hubei Academy of Environmental Sciences""]",active,1.0,"[""AMC-7095""]",1
agent-hiring-map-public/1.0,ORG-7994601222D9844C,广西北部湾投资集团有限公司,null,"[""bgigc.zhiye.com""]","[""China""]","[""广西北投信创科技投资集团有限公司""]",active,1.0,"[""AMC-6825""]",1
agent-hiring-map-public/1.0,ORG-79A53838F8816F44,Saris AI,null,"[""saris.ai""]","[""United States""]","[""Saris AI""]",active,0.9,"[""AMC-7150""]",1
agent-hiring-map-public/1.0,ORG-79BB835113D2D387,Universities of Wisconsin,null,"[""jobs.wisc.edu""]","[""United States""]","[""University of Wisconsin–Madison""]",active,1.0,"[""AMC-7204""]",1
agent-hiring-map-public/1.0,ORG-7A026B31EA9F78DE,FinThrive,null,"[""finthrive.com""]","[""United States""]","[""FinThrive""]",active,0.9,"[""AMC-6982""]",1
agent-hiring-map-public/1.0,ORG-7A2C6BA183899921,仟寻 MoSeeker 招聘智能体,null,"[""moseeker.com""]","[""China""]","[""仟寻 MoSeeker 招聘智能体""]",active,0.9,"[""AMC-0028""]",1
agent-hiring-map-public/1.0,ORG-7A583BD1AE0D14DD,Fullthrottle.ai,null,"[""fullthrottle.ai""]","[""United States""]","[""Fullthrottle.ai""]",active,0.9,"[""AMC-6597""]",1
agent-hiring-map-public/1.0,ORG-7A6DBA547726DEFE,北京磨刀刻石科技有限公司,null,"[""modao.cc""]","[""China""]","[""墨刀 / Modao""]",active,1.0,"[""AMC-0469""]",1
agent-hiring-map-public/1.0,ORG-7ADF39D5BA22A942,ShengShu Technology / 生数科技,null,"[""shengshu.jobs.feishu.cn""]","[""China""]","[""ShengShu Technology / 生数科技""]",active,0.9,"[""AMC-6561""]",1
agent-hiring-map-public/1.0,ORG-7AE483B92E26D02F,Restate,null,"[""restate.dev""]","[""United States""]","[""Restate""]",active,0.9,"[""AMC-6417""]",1
agent-hiring-map-public/1.0,ORG-7B1146B394E4B2B0,FlowGen Labs,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""FlowGen Labs""]",active,0.9,"[""AMC-6410""]",1
agent-hiring-map-public/1.0,ORG-7B3FF540030C0B68,Rovi Health,null,"[""rovi.health""]","[""United States""]","[""Rovi Health""]",active,0.9,"[""AMC-6649""]",1
agent-hiring-map-public/1.0,ORG-7B581A7C21A756EA,DomainTools,null,"[""domaintools.com""]","[""United States""]","[""DomainTools""]",active,0.9,"[""AMC-7125""]",1
agent-hiring-map-public/1.0,ORG-7B915CBE6E695058,Nozomio,null,"[""nozomio.com""]","[""United States""]","[""Nozomio""]",active,0.9,"[""AMC-6966""]",1
agent-hiring-map-public/1.0,ORG-7BB6E20B11F91715,Hisense,null,"[""atpress.ne.jp""]","[""China""]","[""Hisense""]",active,0.9,"[""AMC-4544""]",1
agent-hiring-map-public/1.0,ORG-7BB91620F6BF26A9,上海交通大学,null,"[""sjtu.edu.cn""]","[""China""]","[""上海交通大学机械与动力工程学院邵雷来团队""]",active,1.0,"[""AMC-6467""]",1
agent-hiring-map-public/1.0,ORG-7BC068254BCFE470,安徽三禾一信息科技有限公司,null,"[""3h1china.com""]","[""China""]","[""安徽三禾一信息科技有限公司""]",active,0.9,"[""AMC-6587""]",1
agent-hiring-map-public/1.0,ORG-7BF2E95393C6A099,Fervo Energy,null,"[""fervoenergy.com""]","[""United States""]","[""Fervo Energy""]",active,0.9,"[""AMC-6997""]",1
agent-hiring-map-public/1.0,ORG-7C10B00416B46EE0,Spurs Sports & Entertainment,null,"[""jobs.dayforcehcm.com""]","[""United States""]","[""Spurs Sports & Entertainment""]",active,0.9,"[""AMC-6985""]",1
agent-hiring-map-public/1.0,ORG-7C3994707C036195,合同会社Nonagon Capital,null,"[""nnglink.ai""]","[""United States""]","[""合同会社Nonagon Capital""]",active,0.9,"[""AMC-3814""]",1
agent-hiring-map-public/1.0,ORG-7C3F43B13CB6A170,Mural,null,"[""mural.co""]","[""United States""]","[""Mural""]",active,0.9,"[""AMC-7147""]",1
agent-hiring-map-public/1.0,ORG-7CD18292C7FAF0BD,Greptile,null,"[""www.greptile.com""]","[""United States""]","[""Greptile""]",active,0.9,"[""AMC-5707"",""AMC-5708"",""AMC-5709"",""AMC-5710"",""AMC-5711"",""AMC-5712"",""AMC-5713"",""AMC-5714""]",1
agent-hiring-map-public/1.0,ORG-7CDAEFAC9BB38DF2,Giga,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""Giga""]",active,0.9,"[""AMC-5821"",""AMC-5822"",""AMC-5823"",""AMC-5824"",""AMC-5825"",""AMC-5826"",""AMC-5827"",""AMC-5828"",""AMC-5829"",""AMC-5830"",""AMC-5831"",""AMC-5832"",""AMC-5833"",""AMC-5834"",""AMC-5835"",""AMC-5836""]",1
agent-hiring-map-public/1.0,ORG-7D0B4832E8CCB2B3,Fastlane,null,"[""fastbase.jobs.feishu.cn""]","[""China""]","[""Fastlane""]",active,0.9,"[""AMC-6493""]",1
agent-hiring-map-public/1.0,ORG-7D68E0D76EFD42D6,screenpipe,null,"[""screenpipe.com""]","[""United States""]","[""screenpipe""]",active,0.9,"[""AMC-7182""]",1
agent-hiring-map-public/1.0,ORG-7DA7E584D97F32E3,Rescript,null,"[""rescript.ai""]","[""United States""]","[""Rescript""]",active,0.9,"[""AMC-6611""]",1
agent-hiring-map-public/1.0,ORG-7E1210F44E877673,深圳大学,null,"[""szu.edu.cn""]","[""China""]","[""深圳大学明德书院""]",active,1.0,"[""AMC-6463""]",1
agent-hiring-map-public/1.0,ORG-7E73DEAF044A2048,北京博研智通科技有限公司 / BeyondTraffic,null,"[""beyondtraffic.com.cn""]","[""China""]","[""北京博研智通科技有限公司 / BeyondTraffic""]",active,0.9,"[""AMC-6790""]",1
agent-hiring-map-public/1.0,ORG-7EF86212FF56276A,Ujwal Inc. / Level AI (attribution unresolved),null,"[""thelevel.ai""]","[""United States""]","[""Ujwal Inc. / Level AI (attribution unresolved)""]",active,0.9,"[""AMC-7149""]",1
agent-hiring-map-public/1.0,ORG-7F41F9AC53FCDBF3,Moka / 北京希瑞亚斯科技有限公司,null,"[""mokahr.com""]","[""China""]","[""Moka / 北京希瑞亚斯科技有限公司""]",active,0.9,"[""AMC-0294"",""AMC-5067"",""AMC-5068"",""AMC-5069"",""AMC-5070""]",1
agent-hiring-map-public/1.0,ORG-7F6855034BA80122,Keycard Labs,null,"[""keycard.ai""]","[""United States""]","[""Keycard Labs""]",active,0.9,"[""AMC-6427""]",1
agent-hiring-map-public/1.0,ORG-7F6A9C8233729A0F,湖南工商大学,null,"[""cee.hutb.edu.cn""]","[""China""]","[""湖南工商大学计算机学院 AI大模型与智能体研究团队""]",active,1.0,"[""AMC-6630""]",1
agent-hiring-map-public/1.0,ORG-7FA0DEC1D48F8F50,VikingCloud,null,"[""jobs.jobvite.com""]","[""United States""]","[""VikingCloud""]",active,0.9,"[""AMC-6399""]",1
agent-hiring-map-public/1.0,ORG-7FB7646D5D75D22F,Prodigal,null,"[""prodigaltech.com""]","[""United States""]","[""Prodigal""]",active,0.9,"[""AMC-6880""]",1
agent-hiring-map-public/1.0,ORG-7FBE9134549940DD,Revyl,null,"[""revyl.com""]","[""United States""]","[""Revyl""]",active,0.9,"[""AMC-7129""]",1
agent-hiring-map-public/1.0,ORG-7FDF0660567C88A8,ARSIEM Corporation,null,"[""arsiem.com""]","[""United States""]","[""ARSIEM Corporation""]",active,0.9,"[""AMC-7114""]",1
agent-hiring-map-public/1.0,ORG-806D6FAF97C296E5,Ariso,null,"[""ariso.ai""]","[""United States""]","[""Ariso""]",active,0.9,"[""AMC-6618""]",1
agent-hiring-map-public/1.0,ORG-807A813C9252C7BD,JPMorgan Chase & Co.,null,"[""jpmc.fa.oraclecloud.com""]","[""United States""]","[""JPMorgan Chase & Co.""]",active,0.9,"[""AMC-7067""]",1
agent-hiring-map-public/1.0,ORG-80B29DE2D5AC1B84,清华大学 / Tsinghua University,null,"[""air.tsinghua.edu.cn"",""ee.tsinghua.edu.cn"",""jobs.tsinghua.edu.cn""]","[""China""]","[""清华大学智能产业研究院 / Tsinghua AIR"",""清华大学电子工程系 / Tsinghua University Department of Electronic Engineering""]",active,1.0,"[""AMC-6804"",""AMC-6972"",""AMC-7094""]",1
agent-hiring-map-public/1.0,ORG-816BF40CDCB319BF,Wolfia,null,"[""ycombinator.com""]","[""United States""]","[""Wolfia""]",active,0.9,"[""AMC-6564""]",1
agent-hiring-map-public/1.0,ORG-81885E172C2B0E5C,Baselayer,null,"[""job-boards.greenhouse.io""]","[""United States""]","[""Baselayer""]",active,0.9,"[""AMC-6501""]",1
agent-hiring-map-public/1.0,ORG-819D614C9E8427E4,FuseAI,null,"[""tryfuse.ai""]","[""United States""]","[""FuseAI""]",active,0.9,"[""AMC-6679""]",1
agent-hiring-map-public/1.0,ORG-81A831CD96CEB3D0,众数（厦门）信息科技有限公司,null,"[""crowddigital.cn""]","[""China""]","[""众数信科 / CrowdDigital""]",active,1.0,"[""AMC-3787""]",1
agent-hiring-map-public/1.0,ORG-81B204C5E96218C1,Capital Group,null,"[""capgroup.wd1.myworkdayjobs.com""]","[""United States""]","[""Capital Group""]",active,0.9,"[""AMC-7168""]",1
agent-hiring-map-public/1.0,ORG-8219E878433F5902,Dongchedi / 懂车帝,null,"[""dcar.jobs.feishu.cn""]","[""China""]","[""Dongchedi / 懂车帝""]",active,0.9,"[""AMC-6314""]",1
agent-hiring-map-public/1.0,ORG-826026E94203E592,重庆渝欧跨境电子商务股份有限公司,null,"[""tcnrm7b535t2.jobs.feishu.cn""]","[""China""]","[""渝欧新物智 / 重庆渝欧新物智（重庆）科技有限责任公司""]",active,1.0,"[""AMC-7128""]",1
agent-hiring-map-public/1.0,ORG-827C53B9B9E9A233,Boom AI,null,"[""ycombinator.com""]","[""United States""]","[""Boom AI""]",active,0.9,"[""AMC-6869""]",1
agent-hiring-map-public/1.0,ORG-828A5384BAC63959,EEO Group,null,"[""classin.com""]","[""China""]","[""翼鸥集团 / EEO Group""]",active,1.0,"[""AMC-6925""]",1
agent-hiring-map-public/1.0,ORG-82E77EF7DAFACFAC,Bolder Apps,null,"[""bolderapps.com""]","[""United States""]","[""Bolder Apps""]",active,0.9,"[""AMC-0799""]",1
agent-hiring-map-public/1.0,ORG-82F6736675E172A5,Kyligence Zen,null,"[""kyligence.io""]","[""China""]","[""Kyligence Zen""]",active,0.9,"[""AMC-0014""]",1
agent-hiring-map-public/1.0,ORG-8316BD1376FE772D,World Wide Technology,null,"[""wwt.com""]","[""United States""]","[""World Wide Technology""]",active,0.9,"[""AMC-6865""]",1
agent-hiring-map-public/1.0,ORG-8342ED863A967695,Huawei / 华为,null,"[""cangjie-lang.cn"",""career.huawei.com"",""codearts.huaweicloud.com"",""huawei.com"",""huaweicloud.com"",""support.huaweicloud.com"",""weixin.sogou.com""]","[""China""]","[""Huawei"",""仓颉编程语言 / Cangjie Team"",""华为云"",""华为云 Agent 开发平台"",""华为云 AgentArts"",""华为云工业智能体"",""华为云码道 CodeArts"",""星网信通 / 华为央国企AI智能体联合方案""]",active,1.0,"[""AMC-0031"",""AMC-0032"",""AMC-0033"",""AMC-0034"",""AMC-0291"",""AMC-0717"",""AMC-0718"",""AMC-1076"",""AMC-1077"",""AMC-1078"",""AMC-1079"",""AMC-1080"",""AMC-1081"",""AMC-1082"",""AMC-3810"",""AMC-7109""]",1
agent-hiring-map-public/1.0,ORG-837B36C14D916F2F,Cair Health,null,"[""cairhealth.com""]","[""United States""]","[""Cair Health""]",active,0.9,"[""AMC-7202""]",1
agent-hiring-map-public/1.0,ORG-837B64EF30CE1BAE,Great American Insurance Group,null,"[""gaig.com""]","[""United States""]","[""Great American Insurance Group""]",active,0.9,"[""AMC-6896""]",1
agent-hiring-map-public/1.0,ORG-83D538A029D7AA48,GraphFlow / Roarpeng,null,"[""github.com""]","[""China""]","[""GraphFlow / Roarpeng""]",active,0.9,"[""AMC-1570""]",1
agent-hiring-map-public/1.0,ORG-83EF822B85EB55EB,秘塔 AI 搜索,null,"[""metaso.cn""]","[""China""]","[""秘塔 AI 搜索""]",active,0.9,"[""AMC-0070""]",1
agent-hiring-map-public/1.0,ORG-8450F9B296A5D105,法大大 iTerms,null,"[""iterms.com""]","[""China""]","[""法大大 iTerms""]",active,0.9,"[""AMC-0060""]",1
agent-hiring-map-public/1.0,ORG-84765722434A6EEA,Aurelian,null,"[""aurelian.com""]","[""United States""]","[""Aurelian""]",active,0.9,"[""AMC-6608""]",1
agent-hiring-map-public/1.0,ORG-8485C154E18BAAC5,TradingAgents-AShare / KylinMountain,null,"[""app.510168.xyz""]","[""China""]","[""TradingAgents-AShare / KylinMountain""]",active,0.9,"[""AMC-1509""]",1
agent-hiring-map-public/1.0,ORG-848E3E12372A0806,AgileX Robotics / 松灵机器人 / 深圳库犸科技有限公司,null,"[""mammotion.jobs.feishu.cn""]","[""China""]","[""AgileX Robotics / 松灵机器人 / 深圳库犸科技有限公司""]",active,0.9,"[""AMC-7127""]",1
agent-hiring-map-public/1.0,ORG-84AF9056CA1EC092,北京斯朗科技有限公司 / See-Long,null,"[""see-long.com""]","[""China""]","[""北京斯朗科技有限公司 / See-Long""]",active,0.9,"[""AMC-6712""]",1
agent-hiring-map-public/1.0,ORG-84D7AA79A0775122,hardware intelligence,null,"[""hardwareintelligence.ai""]","[""United States""]","[""hardware intelligence""]",active,0.9,"[""AMC-7141""]",1
agent-hiring-map-public/1.0,ORG-850B50321492C0A4,温州科技职业学院（温州市农业科学研究院） / Wenzhou Vocational College of Science and Technology,null,"[""gaoxiaojob.com""]","[""China""]","[""温州科技职业学院（温州市农业科学研究院） / Wenzhou Vocational College of Science and Technology""]",active,0.9,"[""AMC-6846""]",1
agent-hiring-map-public/1.0,ORG-8569814637A2C9AA,Acadia Pharmaceuticals,null,"[""acadia.com""]","[""United States""]","[""Acadia Pharmaceuticals""]",active,0.9,"[""AMC-7187""]",1
agent-hiring-map-public/1.0,ORG-857741F4371F0507,Nagarro,null,"[""nagarro.com""]","[""China"",""United States""]","[""Nagarro""]",active,0.9,"[""AMC-5302"",""AMC-5303"",""AMC-5307"",""AMC-5315"",""AMC-5323"",""AMC-5324"",""AMC-5327"",""AMC-5328"",""AMC-5331""]",1
agent-hiring-map-public/1.0,ORG-85B91CFB27BA0F52,Phase2,null,"[""ats.rippling.com""]","[""United States""]","[""Phase2""]",active,0.9,"[""AMC-6598""]",1
agent-hiring-map-public/1.0,ORG-85C1408457A45B0E,云舟智维（武汉）科技有限责任公司,null,"[""i-yunzhou.com""]","[""China""]","[""云舟智维（武汉）科技有限责任公司""]",active,0.9,"[""AMC-7006""]",1
agent-hiring-map-public/1.0,ORG-860714C7AB84DB77,环信 AI 客服,null,"[""easemob.com""]","[""China""]","[""环信 AI 客服""]",active,0.9,"[""AMC-0062""]",1
agent-hiring-map-public/1.0,ORG-8630113EC0DB7B4E,Kingsoft Office / 金山办公,null,"[""wps.cn""]","[""China""]","[""WPS AI / WPS 灵犀"",""金山办公 AI 简历助手""]",active,1.0,"[""AMC-0026"",""AMC-0092""]",1
agent-hiring-map-public/1.0,ORG-863C111CDFC61886,Pond & Company / Enercon Services,null,"[""pondco.com""]","[""United States""]","[""Pond & Company / Enercon Services""]",active,0.9,"[""AMC-6987""]",1
agent-hiring-map-public/1.0,ORG-864AC0A6C16CA345,Trase Systems,null,"[""job-boards.greenhouse.io""]","[""United States""]","[""Trase Systems""]",active,0.9,"[""AMC-7151""]",1
agent-hiring-map-public/1.0,ORG-8656ED00614014A1,北汽集团,null,"[""baicgroup.zhiye.com""]","[""China""]","[""北京汽车研究总院有限公司""]",active,1.0,"[""AMC-6503""]",1
agent-hiring-map-public/1.0,ORG-86A43F5FDB0B4F58,"GTP Software, Inc.",null,"[""ats.rippling.com""]","[""United States""]","[""Stratus""]",active,1.0,"[""AMC-7039""]",1
agent-hiring-map-public/1.0,ORG-86A4B54924083CE4,BioStack Platforms,null,"[""getbiostack.com""]","[""United States""]","[""BioStack Platforms""]",active,0.9,"[""AMC-6915""]",1
agent-hiring-map-public/1.0,ORG-86AA9C8EFA308618,Structured AI,null,"[""ycombinator.com""]","[""United States""]","[""Structured AI""]",active,0.9,"[""AMC-6498""]",1
agent-hiring-map-public/1.0,ORG-86D14E88F719513A,Atomic Object,null,"[""atomicobject.com""]","[""United States""]","[""Atomic Object""]",active,0.9,"[""AMC-7206""]",1
agent-hiring-map-public/1.0,ORG-86EE313A8C8D900E,Europ Assistance Group,null,"[""gga.hrmdirect.com""]","[""United States""]","[""Generali Global Assistance""]",active,1.0,"[""AMC-6960""]",1
agent-hiring-map-public/1.0,ORG-87474A3147C05207,南京众智维信息科技有限公司 / OpenXorg,null,"[""openxorg.com""]","[""China""]","[""南京众智维信息科技有限公司 / OpenXorg""]",active,0.9,"[""AMC-6625""]",1
agent-hiring-map-public/1.0,ORG-8749F26F5AA40C28,Marion Counseling Services,null,"[""marioncounseling.com""]","[""United States""]","[""Marion Counseling Services""]",active,0.9,"[""AMC-6821""]",1
agent-hiring-map-public/1.0,ORG-876B7C540CD409F2,Skaled Consulting,null,"[""skaled-consulting.breezy.hr""]","[""United States""]","[""Skaled Consulting""]",active,0.9,"[""AMC-6556""]",1
agent-hiring-map-public/1.0,ORG-87BBDB2DF6E56B7F,Klaimee,null,"[""klaimee.ai""]","[""United States""]","[""Klaimee""]",active,0.9,"[""AMC-6903""]",1
agent-hiring-map-public/1.0,ORG-87CC986CE8E88BEC,China Merchants Group / 招商局集团,null,"[""cmhk.com"",""cmhk.zhiye.com""]","[""China""]","[""China Merchants Fintech / 招商金科"",""China Merchants Group / 招商局集团"",""Lion Rock Laboratory / 狮子山实验室"",""招商交科""]",active,1.0,"[""AMC-1422"",""AMC-1423"",""AMC-1424"",""AMC-1425"",""AMC-1426"",""AMC-1427"",""AMC-1428"",""AMC-1429"",""AMC-1430"",""AMC-1431"",""AMC-6731""]",1
agent-hiring-map-public/1.0,ORG-88A2DEF9B4FCEBE1,Advanced Micro Devices / AMD,null,"[""careers.amd.com""]","[""United States""]","[""Advanced Micro Devices / AMD""]",active,0.9,"[""AMC-6358""]",1
agent-hiring-map-public/1.0,ORG-89C7718F361C37A0,"fabric, Inc.",null,"[""ats.rippling.com""]","[""United States""]","[""fabric, Inc.""]",active,0.9,"[""AMC-7036""]",1
agent-hiring-map-public/1.0,ORG-89D1D57100F5C074,United Placement Group,null,"[""unitedplacementgroup.com""]","[""United States""]","[""United Placement Group""]",active,0.9,"[""AMC-7121""]",1
agent-hiring-map-public/1.0,ORG-89F37B39CFBE1DAE,SIMIAIOS / 龙虾手机,null,"[""weixin.sogou.com""]","[""China""]","[""SIMIAIOS / 龙虾手机""]",active,0.9,"[""AMC-3792""]",1
agent-hiring-map-public/1.0,ORG-8A25D4441B5C9597,Shanghai Jiao Tong University,null,"[""omnilab.sjtu.edu.cn""]","[""China""]","[""OMNILab / 上海交通大学大数据智能实验室""]",active,1.0,"[""AMC-6420""]",1
agent-hiring-map-public/1.0,ORG-8A605B8FFDE0B68C,纷享销客 / FXiaoke,null,"[""fxiaoke.com""]","[""China""]","[""纷享销客 / FXiaoke""]",active,0.9,"[""AMC-6793""]",1
agent-hiring-map-public/1.0,ORG-8A8FD37EA168B492,Valitana LLC,null,"[""valitanallc.applytojob.com""]","[""United States""]","[""Valitana LLC""]",active,0.9,"[""AMC-6550""]",1
agent-hiring-map-public/1.0,ORG-8B42CA2F83BD539B,启元实验室,null,"[""qiyuanzp.zhiye.com""]","[""China""]","[""启元实验室""]",active,0.9,"[""AMC-6921""]",1
agent-hiring-map-public/1.0,ORG-8B62BF1047A4F892,Doss,null,"[""doss.com""]","[""United States""]","[""Doss""]",active,0.9,"[""AMC-6065""]",1
agent-hiring-map-public/1.0,ORG-8B73865A93CE7904,江苏经发阳湖数据服务有限公司,null,"[""wjjy.org.cn""]","[""China""]","[""江苏经发信息科技服务有限公司""]",active,1.0,"[""AMC-6940""]",1
agent-hiring-map-public/1.0,ORG-8B7887437A5543D9,Belay Technologies,null,"[""belaytechnologies.applytojob.com""]","[""United States""]","[""Belay Technologies""]",active,0.9,"[""AMC-6555""]",1
agent-hiring-map-public/1.0,ORG-8BA348A1B17D374B,Outdoorsy Group,null,"[""therideplatform.com""]","[""United States""]","[""Roamly Labs / The Ride Platform""]",active,1.0,"[""AMC-7122""]",1
agent-hiring-map-public/1.0,ORG-8BC1875181FBBA5C,Blue Water Hospitality / Blue Water Development Corporation,null,"[""jobs.dayforcehcm.com""]","[""United States""]","[""Blue Water Hospitality / Blue Water Development Corporation""]",active,0.9,"[""AMC-6986""]",1
agent-hiring-map-public/1.0,ORG-8BD7B9FDFF699198,Datadog,null,"[""datadoghq.com""]","[""United States""]","[""Datadog""]",active,0.9,"[""AMC-6518""]",1
agent-hiring-map-public/1.0,ORG-8C213F76D09B4F4B,Ctrip Group / 携程集团,null,"[""zhipin.com""]","[""China""]","[""Ctrip Group / 携程集团""]",active,0.9,"[""AMC-5048""]",1
agent-hiring-map-public/1.0,ORG-8C57AD8C6E16ED2B,新潮传媒集团,null,"[""zhipin.com""]","[""China""]","[""新潮传媒集团""]",active,0.9,"[""AMC-5052""]",1
agent-hiring-map-public/1.0,ORG-8C7E1E8C996862B2,徐工集团 / XCMG,null,"[""liepin.com""]","[""China""]","[""徐州重型机械有限公司 / Xuzhou Heavy Machinery""]",active,1.0,"[""AMC-6899""]",1
agent-hiring-map-public/1.0,ORG-8C920F952323C629,BDIPlus,null,"[""bdiplus.com""]","[""United States""]","[""BDIPlus""]",active,0.9,"[""AMC-7034""]",1
agent-hiring-map-public/1.0,ORG-8CD4438E235623D3,Citi / Citigroup,null,"[""jobs.citi.com""]","[""United States""]","[""Citi / Citigroup""]",active,0.9,"[""AMC-6887""]",1
agent-hiring-map-public/1.0,ORG-8D0FC70CEA9187C6,中国移动,null,"[""zyhy.zhiye.com""]","[""China""]","[""中移（杭州）信息技术有限公司""]",active,1.0,"[""AMC-6506""]",1
agent-hiring-map-public/1.0,ORG-8D41D9AE4101260D,ZeroPath,null,"[""zeropath.com""]","[""United States""]","[""ZeroPath""]",active,0.9,"[""AMC-6383""]",1
agent-hiring-map-public/1.0,ORG-8D687B7989E20535,Future Works,null,"[""jobs.ashbyhq.com""]","[""United States""]","[""Future Works""]",active,0.9,"[""AMC-6320""]",1
agent-hiring-map-public/1.0,ORG-8D829425CE90196A,ModelScope / 魔搭,null,"[""modelscope.cn""]","[""China""]","[""ModelScope / 魔搭""]",active,0.9,"[""AMC-6593""]",1
agent-hiring-map-public/1.0,ORG-8DAD5F6A7DD2DCD8,Pluto,null,"[""talentpluto.com""]","[""United States""]","[""Pluto""]",active,0.9,"[""AMC-7212""]",1
agent-hiring-map-public/1.0,ORG-8DCC1FC59B5FAA6B,Lockheed Martin,null,"[""lockheedmartinjobs.com""]","[""United States""]","[""Lockheed Martin Space""]",active,1.0,"[""AMC-7055""]",1
agent-hiring-map-public/1.0,ORG-8DCD45A6131DA102,boost.ai,null,"[""boost.ai""]","[""United States""]","[""boost.ai""]",active,0.9,"[""AMC-1418""]",1
agent-hiring-map-public/1.0,ORG-8DD6650A64414D58,航链科技 / ARC OS,null,"[""weixin.sogou.com""]","[""China""]","[""航链科技 / ARC OS""]",active,0.9,"[""AMC-3808""]",1
agent-hiring-map-public/1.0,ORG-8E22E94DBDB4EB1E,C3 AI,null,"[""c3.ai""]","[""United States""]","[""C3 AI""]",active,0.9,"[""AMC-7163""]",1
agent-hiring-map-public/1.0,ORG-8ECCE6A633101BC6,Birdeye,null,"[""birdeye.com""]","[""United States""]","[""Birdeye""]",active,0.9,"[""AMC-7089""]",1
agent-hiring-map-public/1.0,ORG-8F68E75AA0017B39,RightSeat.AI,null,"[""rightseat.ai""]","[""United States""]","[""RightSeat.AI""]",active,0.9,"[""AMC-6820""]",1
agent-hiring-map-public/1.0,ORG-8FAC9A00B8F14D74,Arctic Health,null,"[""arctic.health""]","[""United States""]","[""Arctic Health""]",active,0.9,"[""AMC-6941""]",1
agent-hiring-map-public/1.0,ORG-8FB512DFC1DA8152,Alterion,null,"[""alterion.ai""]","[""United States""]","[""Alterion""]",active,0.9,"[""AMC-7091""]",1
agent-hiring-map-public/1.0,ORG-8FDDCE5AD6E675E4,MAI,null,"[""mai.co""]","[""United States""]","[""MAI""]",active,0.9,"[""AMC-6533""]",1
agent-hiring-map-public/1.0,ORG-90997BD234DFBCF3,Cummins,null,"[""oraclecloud.com""]","[""United States""]","[""Cummins""]",active,0.9,"[""AMC-7083""]",1
agent-hiring-map-public/1.0,ORG-90C15C40E9942110,浙江大学宁波国际科创中心未来计算技术创新中心,null,"[""nb.zju.edu.cn""]","[""China""]","[""浙江大学宁波国际科创中心未来计算技术创新中心""]",active,0.9,"[""AMC-6866""]",1
agent-hiring-map-public/1.0,ORG-9145790BA4453AC5,OpenCSG / 北京开放传神科技有限公司,null,"[""opencsg.com""]","[""China""]","[""OpenCSG / 北京开放传神科技有限公司""]",active,0.9,"[""AMC-6371"",""AMC-6596""]",1
agent-hiring-map-public/1.0,ORG-915991614F138D65,CellType,null,"[""ycombinator.com""]","[""United States""]","[""CellType""]",active,0.9,"[""AMC-6024""]",1
agent-hiring-map-public/1.0,ORG-925D83954A92DDD4,ReachAI / EnterpriseAgentFramework,null,"[""github.com""]","[""China""]","[""ReachAI / EnterpriseAgentFramework""]",active,0.9,"[""AMC-1511""]",1
agent-hiring-map-public/1.0,ORG-92698CE14EE4A47B,前端程序设计 / 多数字人智能体协作办公系统,null,"[""weixin.sogou.com""]","[""China""]","[""前端程序设计 / 多数字人智能体协作办公系统""]",active,0.9,"[""AMC-3793""]",1
agent-hiring-map-public/1.0,ORG-92EC9DA9C451328D,浙江纳里数智健康科技股份有限公司 / 纳里健康,null,"[""ngarihealth.com""]","[""China""]","[""浙江纳里数智健康科技股份有限公司 / 纳里健康""]",active,0.9,"[""AMC-7063""]",1
agent-hiring-map-public/1.0,ORG-9346AA85E4596796,General Context,null,"[""generalcontext.com""]","[""United States""]","[""General Context""]",active,0.9,"[""AMC-1440""]",1
agent-hiring-map-public/1.0,ORG-934EE512583692B2,CVS Health,null,"[""jobs.cvshealth.com""]","[""United States""]","[""CVS Health""]",active,0.9,"[""AMC-7051""]",1
